order_id,customer_name,email,product_category,product_name,quantity,unit_price,discount,payment_method,order_status,order_date,delivery_date,rating,region
ORD-0037,Irene Tan,irene.tan@yahoo.com,Clothing,Jogger Pants,4,799.0,0.15,G-Cash,DELIVERED,2024-05-09,2024-05-17,1,VISAYAS
ORD-0651,Patricia Santos,patricia.santos@outlook.com,Home & Living,Picture Frame,4,220.0,0.0,G-Cash,Deliverd,2024-05-30,2024-06-04,1,visayas
ORD-0664,Luz Dela Rosa,luz.delarosa@outlook.com,Clothing,Polo Shirt,4,550.0,0.05,Cash on Delivery,Delivered,2024-05-06,2024-05-15,2,Mindanao
ORD-0501,Pedro Gutierrez,pedro.gutierrez@gmail.com,Food & Grocery,Rice 5kg,4,250.0,0.1,cod,DELIVERED,2024-07-27,2024-08-04,4,VISAYAS
ORD-0313,Rachel Bautista,RACHEL.BAUTISTA@OUTLOOK.COM,Food & Grocery,Rice 5kg,1,250.0,0.05,CreditCard,CANCELLED,2024-06-06,,,Mindanao
ORD-0052,Pedro Magsaysay,pedro.magsaysay@outlook.com,Food & Grocery,Coffee Pack,5,85.0,0.2,GCash,Canceled,2024-08-06,,,Visayas
ORD-0438,Nina Tan,nina.tan@gmail.com,Beauty,Serum,1,780.0,0.2,G-Cash,CANCELLED,2024-11-30,,,Luzon
ORD-0689,Pedro Magsaysay,pedro.magsaysay@yahoo.com,Food & Grocery,Canned Goods,2,45.0,0.05,cod,delivered,2024-12-08,2024-12-15,4,Mindanao
ORD-0269,Noel Fajardo,noel.fajardo@outlook.com,Electronics,Smart Watch,988,5999.0,0.15,Cash on Delivery,Deliverd,2024-01-29,2024-02-02,3,Visayas
ORD-0913,gilbert cruz,gilbert.cruz@yahoo.com,Home & Living,Air Purifier,2,8500.0,0.15,Cash on Delivery,returned,2024-07-10,,2,luzon
ORD-0547,carlo medina,CARLO.MEDINA@GMAIL.COM,Home & Living,Electric Fan,1,1500.0,0.2,DebitCard,Deliverd,2024-08-31,2024-09-03,3,visayas
ORD-0968,Melissa Torres,melissa.torres@gmail.com,Food & Grocery,Canned Goods,1,45.0,0.05,Credit card,Deliverd,2024-09-08,2024-09-12,5,Visayas
ORD-0226,Mia Tan,mia.tan@gmail.com,Home & Living,Bed Sheets,2,650.0,0.2,gcash,Deliverd,2024-02-10,2024-02-13,3,visayas
ORD-0905,Sammy Macaraeg,sammy.macaraeg@outlook.com,Home & Living,Picture Frame,4,220.0,0.05,Cash on Delivery,cancelled,2024-12-11,,,Mindanao
ORD-0596,dante flores,DANTE.FLORES@YAHOO.COM,Home & Living,Picture Frame,3,220.0,0.2,Credit card,Deliverd,2024-06-07,2024-06-14,3,mindanao
ORD-0034,Rosa Villanueva,rosa.villanueva@gmail.com,Electronics,Bluetooth Speaker,2,3200.0,0.0,debit card,delivered,2024-05-27,2024-06-03,,luzon
ORD-0818,Juan Macaraeg,juan.macaraeg@outlook.com,Food & Grocery,Rice 5kg,5,250.0,0.0,Credit card,SHIPPED,2024-04-13,2024-04-20,5,MINDANAO
ORD-0017,jenny aguilar,jenny.aguilar@outlook.com,Beauty,Face Wash,3,320.0,0.15,Debit Card,Deliverd,2024-06-28,2024-07-05,2,Mindanao
ORD-0618,Rowena Macaraeg,rowena.macaraeg@gmail.com,Food & Grocery,Rice 5kg,3,250.0,0.0,cod,Shipped,2024-02-26,2024-03-03,3,luzon
ORD-0605,sarah domingo,sarah.domingo@gmail.com,Home & Living,Electric Fan,4,1500.0,,credit card,Deliverd,2024-12-14,2024-12-21,2,MINDANAO
ORD-0799,Lisa Medina,lisa.medina@yahoo.com,Electronics,Wireless Earbuds,1,1299.0,,debit card,Deliverd,2024-12-21,2024-12-24,3,Visayas
ORD-0329,FELIX DELA ROSA,FELIX.DELAROSA@OUTLOOK.COM,Beauty,Face Wash,2,320.0,0.15,Cash on Delivery,Canceled,2024-11-15,,,Luzon
ORD-0241,Jenny Cruz,jenny.cruz@gmail.com,Home & Living,Rice Cooker,4,899.0,0.0,Debit Card,Deliverd,2024-08-20,2024-08-29,,Mindanao
ORD-0286,Luz Macaraeg,luz.macaraeg@yahoo.com,Home & Living,Electric Fan,4,1500.0,0.0,Cash on Delivery,delivered,2024-12-30,2025-01-06,2,MINDANAO
ORD-0744,Anna Navarro,anna.navarro@gmail.com,Food & Grocery,Instant Noodles,2,15.0,0.15,credit card,Delivered,2024-03-23,2024-03-27,4,MINDANAO
ORD-0401,Melissa Macapagal,melissa.macapagal@yahoo.com,Beauty,Sunscreen SPF50,3,450.0,0.05,Gcash,Canceled,2024-06-02,,,mindanao
ORD-0094,Sammy Lacson,sammy.lacson@yahoo.com,Clothing,Polo Shirt,5,550.0,0.15,COD,Delivered,2024-10-07,2024-10-13,5,luzon
ORD-0179,Patricia Garcia,patricia.garcia@outlook.com,Electronics,Laptop Stand,3,850.0,0.2,gcash,cancelled,2024-01-21,,,Mindanao
ORD-0275,Jose Dizon,jose.dizon@gmail.com,Home & Living,Air Purifier,620,8500.0,0.2,cod,Returned,2024-08-25,,2,Luzon
ORD-0760,Christine Bautista,christine.bautista@outlook.com,Home & Living,Air Purifier,5,8500.0,0.1,GCash,shipped,2024-01-14,2024-01-19,1,Luzon
ORD-0494,Victor Uy,victor.uy@yahoo.com,Clothing,Dress,3,1200.0,0.1,CreditCard,Delivered,2024-01-28,2024-02-05,4,mindanao
ORD-0321,Jose dela Cruz,jose.delacruz@yahoo.com,Home & Living,Electric Fan,5,1500.0,0.05,Cash on Delivery,Delivered,2024-06-11,2024-06-20,2,Visayas
ORD-0641,Nina dela Cruz,nina.delacruz@outlook.com,Electronics,Wireless Earbuds,3,1299.0,0.15,COD,Deliverd,2024-11-30,2024-12-03,3,luzon
ORD-0346,Trisha Manalo,trisha.manalo@outlook.com,Clothing,Jacket,4,1800.0,0.05,COD,shipped,2024-04-29,2024-05-08,3,mindanao
ORD-0513,Ben Domingo,ben.domingo@outlook.com,Home & Living,Picture Frame,4,220.0,0.1,debit card,Deliverd,2024-02-29,2024-03-05,4,Mindanao
ORD-0233,Kevin Santiago,kevin.santiago@outlook.com,Electronics,Power Bank,3,799.0,0.0,COD,DELIVERED,2024-07-20,2024-07-25,1,MINDANAO
ORD-0348,Carla Tolentino,carla.tolentino@outlook.com,Food & Grocery,Instant Noodles,4,15.0,0.15,gcash,shipped,2024-02-16,2024-02-20,1,Visayas
ORD-0610,PEDRO AGUILAR,pedro.aguilar@outlook.com,Home & Living,Air Purifier,1,8500.0,,GCash,SHIPPED,2024-03-02,2024-03-08,1,Luzon
ORD-0004,Gilbert Garcia,gilbert.garcia@outlook.com,Beauty,Moisturizer,3,550.0,0.2,COD,Delivered,2024-06-10,2024-06-19,,MINDANAO
ORD-0006,Patricia Villafuerte,patricia.villafuerte@outlook.com,Food & Grocery,Rice 5kg,5,10405.41,0.2,COD,Deliverd,2024-03-21,2024-03-31,1,mindanao
ORD-0669,Cynthia Villafuerte,cynthia.villafuerte@gmail.com,Clothing,Jacket,1,1800.0,0.0,CreditCard,returned,2024-08-04,,2,LUZON
ORD-0065,ronald padilla,ronald.padilla@outlook.com,Home & Living,Rice Cooker,3,899.0,0.1,Debit Card,delivered,2024-03-20,2024-03-24,3,LUZON
ORD-0273,Christine Corpus,christine.corpus@outlook.com,Home & Living,Electric Fan,1,1500.0,0.0,Debit Card,delivered,2024-08-12,2024-08-18,,LUZON
ORD-0724,Gilbert Lim,gilbert.lim@yahoo.com,Electronics,USB Hub,3,450.0,0.05,COD,returned,2024-10-27,,3,luzon
ORD-0752,patricia padilla,patricia.padilla@outlook.com,Clothing,Jogger Pants,1,799.0,0.1,debit card,Deliverd,2024-10-18,2024-10-21,1,luzon
ORD-0445,Pedro Torres,pedro.torres@gmail.com,Beauty,Serum,4,780.0,0.0,debit card,Deliverd,2024-06-17,2024-06-21,3,mindanao
ORD-0529,Gina Reyes,gina.reyes@yahoo.com,Food & Grocery,Instant Noodles,4,15.0,0.15,GCash,Delivered,2024-11-09,2024-11-14,2,Luzon
ORD-0125,Eddie Fajardo,EDDIE.FAJARDO@GMAIL.COM,Beauty,Sunscreen SPF50,1,450.0,,Debit Card,DELIVERED,2024-03-22,2024-03-29,1,Visayas
ORD-0178,Ronald Lim,ronald.lim@outlook.com,Food & Grocery,Instant Noodles,1,15.0,0.15,cod,RETURNED,2024-11-04,,2,luzon
ORD-0479,Rosa Santiago,rosa.santiago@yahoo.com,Food & Grocery,Canned Goods,3,45.0,0.05,G-Cash,returned,2024-01-28,,,Mindanao
ORD-0705,Ben Evangelista,ben.evangelista@gmail.com,Home & Living,Picture Frame,3,220.0,0.2,Debit Card,Delivered,2024-05-03,2024-05-10,3,MINDANAO
ORD-0288,Eleanor Flores,ELEANOR.FLORES@GMAIL.COM,Food & Grocery,Canned Goods,3,,0.1,Credit card,Delivered,2024-09-02,2024-09-05,2,luzon
ORD-0924,Ronald Fernandez,ronald.fernandez@yahoo.com,Home & Living,Bed Sheets,3,650.0,0.2,GCash,delivered,2024-02-06,2024-02-16,5,MINDANAO
ORD-0582,noel mendoza,noel.mendoza@outlook.com,Electronics,Bluetooth Speaker,3,3200.0,0.2,gcash,Returned,2024-12-21,,5,Luzon
ORD-0573,Anna Macaraeg,anna.macaraeg@yahoo.com,Electronics,Wireless Earbuds,2,1299.0,0.2,Credit Card,CANCELLED,2024-06-11,,,LUZON
ORD-0429,pedro flores,pedro.flores@gmail.com,Beauty,Sunscreen SPF50,5,450.0,0.0,debit card,Delivered,2024-01-07,2024-01-10,2,luzon
ORD-0992,mark tolentino,mark.tolentino@yahoo.com,Clothing,Running Shoes,4,,0.05,Cash on Delivery,delivered,2024-12-07,2024-12-16,3,LUZON
ORD-0894,Ramon Santos,ramon.santos@gmail.com,Home & Living,Rice Cooker,1,899.0,0.15,CreditCard,Deliverd,2024-04-29,2024-05-08,2,Mindanao
ORD-0863,Lena Tan,lena.tan@yahoo.com,Electronics,Smart Watch,4,5999.0,0.2,Gcash,Deliverd,2024-01-20,2024-01-24,1,luzon
ORD-0388,Ramon Magsaysay,RAMON.MAGSAYSAY@GMAIL.COM,Food & Grocery,Rice 5kg,4,250.0,0.15,Cash on Delivery,CANCELLED,2024-11-24,,,Luzon
ORD-0231,Ronald Santos,RONALD.SANTOS@OUTLOOK.COM,Clothing,Running Shoes,3,2500.0,,GCash,SHIPPED,2024-05-18,2024-05-26,,mindanao
ORD-0764,Lisa Padilla,lisa.padilla@gmail.com,Food & Grocery,Cooking Oil,3,120.0,0.15,G-Cash,delivered,2024-06-28,2024-07-08,4,mindanao
ORD-0379,jenny domingo,jenny.domingo@outlook.com,Electronics,Power Bank,1,799.0,0.1,Gcash,Cancelled,2024-11-21,,,MINDANAO
ORD-0549,Cynthia Fernandez,cynthia.fernandez@outlook.com,Electronics,USB Hub,3,450.0,0.05,Credit card,Delivered,2024-07-21,2024-07-27,2,mindanao
ORD-0792,Mark Espiritu,mark.espiritu@outlook.com,Beauty,Face Wash,3,320.0,0.15,cod,shipped,2024-10-06,2024-10-12,3,Visayas
ORD-0301,Dante Lacson,dante.lacson@yahoo.com,Beauty,Moisturizer,5,550.0,0.05,Gcash,DELIVERED,2024-04-11,2024-04-19,2,Visayas
ORD-0368,Tina Reyes,tina.reyes@yahoo.com,Beauty,Face Wash,3,320.0,0.05,Cash on Delivery,Returned,2024-03-09,,1,mindanao
ORD-0170,kevin manalo,kevin.manalo@outlook.com,Food & Grocery,Instant Noodles,1,15.0,0.15,Credit Card,CANCELLED,2024-05-03,,,LUZON
ORD-0012,Gilbert Evangelista,gilbert.evangelista@gmail.com,Electronics,Smart Watch,5,5999.0,0.0,Credit Card,Returned,2024-04-05,,1,Mindanao
ORD-0780,Anna Cruz,anna.cruz@gmail.com,Beauty,Serum,2,780.0,0.0,DebitCard,Delivered,2024-09-21,2024-09-25,3,LUZON
ORD-0584,Mia Uy,MIA.UY@GMAIL.COM,Beauty,Face Wash,2,320.0,0.05,Credit card,SHIPPED,2024-04-09,2024-04-15,,Visayas
ORD-0460,Eddie Dela Rosa,eddie.delarosa@gmail.com,Electronics,Smart Watch,3,5999.0,0.2,GCash,DELIVERED,2024-08-07,2024-08-12,3,LUZON
ORD-0262,Pedro Bautista,pedro.bautista@yahoo.com,Electronics,Power Bank,1,799.0,0.05,COD,delivered,2024-09-05,2024-09-10,5,Visayas
ORD-0587,Nina Bautista,nina.bautista@yahoo.com,Home & Living,Air Purifier,865,8500.0,0.05,Credit card,Delivered,2024-12-28,2025-01-07,5,mindanao
ORD-0987,Felix Fernandez,felix.fernandez@gmail.com,Electronics,Smart Watch,5,5999.0,0.15,Cash on Delivery,delivered,2024-01-23,2024-01-26,1,LUZON
ORD-0844,Jenny Gutierrez,jenny.gutierrez@yahoo.com,Electronics,Smart Watch,2,5999.0,,credit card,delivered,2024-11-16,2024-11-22,2,Luzon
ORD-0514,Gina Aquino,gina.aquino@yahoo.com,Clothing,Running Shoes,3,2500.0,,Cash on Delivery,Deliverd,2024-07-19,2024-07-29,4,luzon
ORD-0978,patricia uy,patricia.uy@gmail.com,Clothing,Jogger Pants,2,799.0,0.15,CreditCard,delivered,2024-09-27,2024-10-06,5,Mindanao
ORD-0816,Rodrigo Lim,rodrigo.lim@outlook.com,Clothing,Jogger Pants,3,799.0,0.1,GCash,delivered,2024-01-09,2024-01-19,4,luzon
ORD-0344,Ramon Fajardo,ramon.fajardo@outlook.com,Food & Grocery,Instant Noodles,2,15.0,0.05,COD,Shipped,2024-03-02,2024-03-10,5,Mindanao
ORD-0800,Arnold Lim,arnold.lim@outlook.com,Clothing,Dress,3,1200.0,0.05,Cash on Delivery,Delivered,2024-07-13,2024-07-23,,MINDANAO
ORD-0948,Sheila Mendoza,sheila.mendoza@outlook.com,Clothing,Jogger Pants,2,799.0,0.15,Gcash,delivered,2024-10-20,2024-10-29,3,Luzon
ORD-0354,gina ocampo,gina.ocampo@outlook.com,Food & Grocery,Instant Noodles,4,15.0,0.15,Cash on Delivery,Delivered,2024-03-04,2024-03-14,3,Visayas
ORD-0276,Patricia Magsaysay,PATRICIA.MAGSAYSAY@GMAIL.COM,Home & Living,Air Purifier,2,8500.0,,Gcash,Delivered,2024-09-05,2024-09-09,1,mindanao
ORD-0919,Mia Macapagal,mia.macapagal@outlook.com,Home & Living,Electric Fan,4,1500.0,0.05,Credit card,Delivered,2024-12-18,2024-12-24,2,MINDANAO
ORD-0984,Marco Reyes,marco.reyes@gmail.com,Clothing,Polo Shirt,2,550.0,0.1,DebitCard,Delivered,2024-08-13,2024-08-18,5,visayas
ORD-0509,Alan Bautista,alan.bautista@gmail.com,Home & Living,Picture Frame,1,220.0,0.05,Credit Card,delivered,2024-01-04,2024-01-14,1,VISAYAS
ORD-0788,Eleanor Tolentino,ELEANOR.TOLENTINO@GMAIL.COM,Beauty,Sunscreen SPF50,5,450.0,0.1,GCash,returned,2024-05-13,,3,Luzon
ORD-0080,Mia Fernandez,mia.fernandez@gmail.com,Food & Grocery,Coffee Pack,2,85.0,0.2,GCash,Delivered,2024-11-24,2024-12-01,2,VISAYAS
ORD-0966,Dante Cruz,dante.cruz@yahoo.com,Food & Grocery,Cooking Oil,5,120.0,0.0,Debit Card,Delivered,2024-09-16,2024-09-23,1,VISAYAS
ORD-0791,anna bautista,anna.bautista@yahoo.com,Electronics,Phone Case,1,199.0,0.1,DebitCard,delivered,2024-09-06,2024-09-13,5,VISAYAS
ORD-0274,eleanor ramos,ELEANOR.RAMOS@YAHOO.COM,Electronics,Bluetooth Speaker,1,3200.0,0.1,DebitCard,delivered,2024-03-14,2024-03-21,5,Luzon
ORD-0316,LUZ MEDINA,luz.medina@gmail.com,Clothing,Socks Pack,4,150.0,0.15,Cash on Delivery,Delivered,2024-03-21,2024-03-27,5,Mindanao
ORD-0112,Carla Fajardo,carla.fajardo@gmail.com,Electronics,Laptop Stand,3,850.0,0.1,DebitCard,DELIVERED,2024-06-13,2024-06-19,4,visayas
ORD-0225,Jose Domingo,JOSE.DOMINGO@YAHOO.COM,Clothing,Polo Shirt,3,550.0,0.1,Credit Card,Deliverd,2024-07-01,2024-07-06,2,Mindanao
ORD-0574,felix gutierrez,FELIX.GUTIERREZ@YAHOO.COM,Beauty,Moisturizer,4,550.0,0.1,G-Cash,delivered,2024-12-25,2024-12-29,4,luzon
ORD-0294,Paolo Espiritu,PAOLO.ESPIRITU@GMAIL.COM,Home & Living,Bed Sheets,3,650.0,0.0,Credit Card,DELIVERED,2024-06-10,2024-06-17,3,mindanao
ORD-0173,Alan Evangelista,alan.evangelista@gmail.com,Beauty,Face Wash,4,320.0,0.05,Debit Card,cancelled,2024-06-22,,,LUZON
ORD-0904,Pedro Padilla,pedro.padilla@outlook.com,Electronics,Laptop Stand,4,850.0,0.0,cod,Delivered,2024-11-21,2024-11-25,3,LUZON
ORD-0043,Marco Ramos,marco.ramos@gmail.com,Electronics,Phone Case,3,199.0,0.2,credit card,Delivered,2024-11-08,2024-11-17,5,VISAYAS
ORD-0188,Jasmine Villafuerte,jasmine.villafuerte@outlook.com,Beauty,Moisturizer,4,550.0,0.2,gcash,delivered,2024-05-14,2024-05-18,1,MINDANAO
ORD-0715,Jose Villafuerte,jose.villafuerte@gmail.com,Clothing,Socks Pack,1,150.0,0.0,gcash,cancelled,2024-12-14,,,Visayas
ORD-0993,rosa villafuerte,ROSA.VILLAFUERTE@GMAIL.COM,Food & Grocery,Canned Goods,2,45.0,0.1,CreditCard,delivered,2024-03-26,2024-03-30,1,luzon
ORD-0177,Cynthia Lim,cynthia.lim@gmail.com,Home & Living,Electric Fan,1,1500.0,,Debit Card,Returned,2024-11-27,,5,MINDANAO
ORD-0194,ricky dizon,ricky.dizon@outlook.com,Clothing,Jacket,5,1800.0,0.1,Gcash,shipped,2024-03-08,2024-03-12,1,MINDANAO
ORD-0579,Ana Tolentino,ana.tolentino@yahoo.com,Clothing,Jogger Pants,4,799.0,0.0,DebitCard,delivered,2024-04-03,2024-04-06,2,Luzon
ORD-0631,Mark Manalo,mark.manalo@gmail.com,Beauty,Serum,3,780.0,0.05,cod,DELIVERED,2024-01-31,2024-02-10,2,luzon
ORD-0635,eddie macapagal,EDDIE.MACAPAGAL@OUTLOOK.COM,Clothing,Dress,1,1200.0,0.0,Credit Card,DELIVERED,2024-06-22,2024-06-26,4,luzon
ORD-0507,Lena Domingo,lena.domingo@outlook.com,Food & Grocery,Canned Goods,1,1700.62,0.15,Debit Card,RETURNED,2024-10-28,,3,Luzon
ORD-0867,JASMINE EVANGELISTA,JASMINE.EVANGELISTA@OUTLOOK.COM,Beauty,Face Wash,4,320.0,0.1,Credit card,Deliverd,2024-02-02,2024-02-10,3,luzon
ORD-0856,Nina Aquino,nina.aquino@outlook.com,Home & Living,Electric Fan,4,1500.0,0.0,cod,RETURNED,2024-04-10,,2,luzon
ORD-0089,Melissa Tan,melissa.tan@yahoo.com,Clothing,Polo Shirt,5,550.0,0.1,credit card,delivered,2024-11-22,2024-11-28,1,VISAYAS
ORD-0021,Alan Gutierrez,alan.gutierrez@gmail.com,Clothing,Socks Pack,3,150.0,,DebitCard,Deliverd,2024-07-31,2024-08-06,4,Luzon
ORD-0452,Ricky Uy,ricky.uy@yahoo.com,Beauty,Sunscreen SPF50,3,450.0,0.15,Debit Card,delivered,2024-09-16,2024-09-23,3,visayas
ORD-0564,Rosa Ramos,rosa.ramos@yahoo.com,Beauty,Lip Tint,2,199.0,0.1,Cash on Delivery,DELIVERED,2024-08-18,2024-08-25,4,Visayas
ORD-0524,Juan Santiago,juan.santiago@gmail.com,Home & Living,Rice Cooker,1,899.0,0.0,CreditCard,delivered,2024-05-20,2024-05-27,4,visayas
ORD-0103,Ricky Reyes,RICKY.REYES@GMAIL.COM,Food & Grocery,Canned Goods,5,45.0,0.05,DebitCard,Deliverd,2024-10-08,2024-10-16,3,VISAYAS
ORD-0349,Eleanor Tan,eleanor.tan@outlook.com,Food & Grocery,Rice 5kg,2,250.0,0.15,Credit card,DELIVERED,2024-07-11,2024-07-15,1,MINDANAO
ORD-0879,CYNTHIA FERNANDEZ,cynthia.fernandez@gmail.com,Home & Living,Rice Cooker,2,899.0,0.15,debit card,RETURNED,2024-10-31,,4,mindanao
ORD-0336,Kevin Reyes,kevin.reyes@gmail.com,Food & Grocery,Canned Goods,1,45.0,0.15,GCash,Delivered,2024-09-16,2024-09-20,2,luzon
ORD-0485,Melissa Gutierrez,melissa.gutierrez@gmail.com,Food & Grocery,Canned Goods,3,45.0,,credit card,Delivered,2024-09-12,2024-09-22,3,Mindanao
ORD-0072,DANTE CASTILLO,DANTE.CASTILLO@YAHOO.COM,Clothing,Running Shoes,2,2500.0,0.1,debit card,delivered,2024-05-26,2024-06-03,1,visayas
ORD-0829,Gina Bautista,gina.bautista@outlook.com,Clothing,Jacket,5,1800.0,0.1,CreditCard,DELIVERED,2024-04-26,2024-05-05,3,LUZON
ORD-0439,Jasmine Villafuerte,jasmine.villafuerte@gmail.com,Home & Living,Rice Cooker,2,899.0,0.0,gcash,delivered,2024-11-22,2024-11-25,2,MINDANAO
ORD-0902,Rodrigo Villafuerte,rodrigo.villafuerte@gmail.com,Clothing,Jacket,5,1800.0,0.05,debit card,DELIVERED,2024-11-21,2024-11-25,5,Visayas
ORD-0285,Irene Flores,IRENE.FLORES@OUTLOOK.COM,Beauty,Serum,2,780.0,0.0,GCash,DELIVERED,2024-07-29,2024-08-06,3,MINDANAO
ORD-0839,Jose Dela Rosa,jose.delarosa@outlook.com,Beauty,Serum,3,780.0,0.0,debit card,delivered,2024-11-11,2024-11-14,3,visayas
ORD-0047,Dante Domingo,dante.domingo@gmail.com,Electronics,Bluetooth Speaker,2,3200.0,0.15,COD,Shipped,2024-05-15,2024-05-19,4,MINDANAO
ORD-0639,Jasmine Gutierrez,JASMINE.GUTIERREZ@GMAIL.COM,Electronics,Power Bank,2,799.0,0.1,CreditCard,Deliverd,2024-01-28,2024-02-03,5,Visayas
ORD-0185,Victor Domingo,victor.domingo@outlook.com,Home & Living,Rice Cooker,5,899.0,,DebitCard,Returned,2024-06-05,,2,mindanao
ORD-0300,sarah padilla,sarah.padilla@yahoo.com,Food & Grocery,Instant Noodles,1,15.0,0.1,cod,cancelled,2024-10-10,,,Visayas
ORD-0619,Irene Santos,irene.santos@gmail.com,Home & Living,Electric Fan,5,1500.0,0.0,Credit Card,DELIVERED,2024-05-14,2024-05-24,4,VISAYAS
ORD-0258,Rachel Castillo,rachel.castillo@yahoo.com,Home & Living,Bed Sheets,2,650.0,0.05,GCash,Deliverd,2024-12-02,2024-12-11,2,mindanao
ORD-0810,Ben Soriano,BEN.SORIANO@GMAIL.COM,Electronics,Smart Watch,1,5999.0,0.15,G-Cash,delivered,2024-05-22,2024-05-29,3,visayas
ORD-0214,Homer Torres,homer.torres@gmail.com,Food & Grocery,Rice 5kg,3,250.0,0.1,Gcash,DELIVERED,2024-02-26,2024-03-07,5,MINDANAO
ORD-0710,Gilbert Dela Rosa,gilbert.delarosa@outlook.com,Electronics,Power Bank,1,799.0,0.1,credit card,delivered,2024-04-10,2024-04-16,2,Visayas
ORD-0880,Dante dela Cruz,dante.delacruz@gmail.com,Food & Grocery,Coffee Pack,1,85.0,0.1,Cash on Delivery,Shipped,2024-02-13,2024-02-17,2,mindanao
ORD-0433,Melissa Garcia,melissa.garcia@gmail.com,Clothing,Jogger Pants,2,799.0,0.15,G-Cash,delivered,2024-02-16,2024-02-24,2,visayas
ORD-0033,Pedro Corpus,PEDRO.CORPUS@OUTLOOK.COM,Clothing,Jacket,3,1800.0,0.2,Credit card,Canceled,2024-06-01,,,VISAYAS
ORD-0771,Rodrigo Reyes,rodrigo.reyes@yahoo.com,Beauty,Sunscreen SPF50,5,450.0,0.0,COD,Delivered,2024-01-12,2024-01-17,5,MINDANAO
ORD-0941,cynthia reyes,cynthia.reyes@yahoo.com,Clothing,Dress,4,1200.0,0.1,GCash,Deliverd,2024-08-31,2024-09-08,,Visayas
ORD-0916,gilbert dizon,gilbert.dizon@outlook.com,Clothing,Socks Pack,2,150.0,0.0,Debit Card,Deliverd,2024-09-10,2024-09-15,4,MINDANAO
ORD-0431,Sarah Santos,sarah.santos@yahoo.com,Beauty,Face Wash,1,320.0,0.15,cod,delivered,2024-12-16,2024-12-25,1,Luzon
ORD-0489,Ben Lim,ben.lim@gmail.com,Home & Living,Air Purifier,4,8500.0,0.05,Gcash,RETURNED,2024-09-13,,3,LUZON
ORD-0371,Jasmine Gutierrez,jasmine.gutierrez@yahoo.com,Clothing,Dress,2,1200.0,0.15,debit card,DELIVERED,2024-04-06,2024-04-15,4,VISAYAS
ORD-0536,Victor Castillo,victor.castillo@outlook.com,Food & Grocery,Cooking Oil,4,120.0,0.1,DebitCard,shipped,2024-01-21,2024-01-27,5,visayas
ORD-0398,Ben Pascual,ben.pascual@outlook.com,Clothing,Jacket,4,1800.0,0.05,gcash,SHIPPED,2024-07-14,2024-07-23,2,luzon
ORD-0917,Carla Fernandez,carla.fernandez@outlook.com,Home & Living,Electric Fan,2,1500.0,0.1,COD,Shipped,2024-09-14,2024-09-22,4,luzon
ORD-0108,Melissa Corpus,melissa.corpus@outlook.com,Beauty,Serum,3,780.0,0.0,COD,Deliverd,2024-04-28,2024-05-02,3,MINDANAO
ORD-0482,ronald fernandez,ronald.fernandez@gmail.com,Clothing,Polo Shirt,2,550.0,0.2,debit card,Delivered,2024-10-28,2024-11-07,3,visayas
ORD-0476,Jose Uy,jose.uy@gmail.com,Electronics,Laptop Stand,3,23411.55,0.1,Credit Card,delivered,2024-04-10,2024-04-19,5,Visayas
ORD-0183,pedro flores,pedro.flores@outlook.com,Electronics,Wireless Earbuds,1,1299.0,0.0,CreditCard,shipped,2024-08-18,2024-08-27,4,VISAYAS
ORD-0471,MELISSA DIZON,melissa.dizon@gmail.com,Food & Grocery,Cooking Oil,3,,0.05,Gcash,DELIVERED,2024-08-21,2024-08-26,1,visayas
ORD-0202,Victor Macapagal,victor.macapagal@yahoo.com,Clothing,Jogger Pants,4,799.0,0.0,COD,SHIPPED,2024-04-22,2024-04-28,3,VISAYAS
ORD-0767,Carla Evangelista,carla.evangelista@gmail.com,Home & Living,Electric Fan,5,1500.0,0.1,Cash on Delivery,Shipped,2024-09-07,2024-09-17,4,visayas
ORD-0938,pedro santos,pedro.santos@outlook.com,Food & Grocery,Rice 5kg,1,250.0,0.1,Credit Card,Deliverd,2024-11-11,2024-11-18,1,Luzon
ORD-0120,Tony Manalo,tony.manalo@yahoo.com,Beauty,Moisturizer,4,550.0,0.0,CreditCard,DELIVERED,2024-04-25,2024-05-02,2,MINDANAO
ORD-0295,TINA DELA ROSA,tina.delarosa@outlook.com,Beauty,Moisturizer,3,550.0,0.05,credit card,RETURNED,2024-12-19,,5,MINDANAO
ORD-0837,Alan Santiago,alan.santiago@yahoo.com,Electronics,Wireless Earbuds,4,1299.0,0.05,Gcash,DELIVERED,2024-01-06,2024-01-10,4,visayas
ORD-0922,Dennis Tolentino,dennis.tolentino@gmail.com,Clothing,Polo Shirt,4,550.0,0.1,debit card,Delivered,2024-11-08,2024-11-11,1,MINDANAO
ORD-0283,Melissa Garcia,melissa.garcia@gmail.com,Clothing,Jacket,1,1800.0,0.2,credit card,DELIVERED,2024-05-16,2024-05-25,,visayas
ORD-0358,Christine Torres,christine.torres@gmail.com,Clothing,Polo Shirt,3,550.0,,Debit Card,DELIVERED,2024-05-06,2024-05-10,4,Visayas
ORD-0399,Lisa Soriano,lisa.soriano@outlook.com,Food & Grocery,Rice 5kg,2,250.0,0.2,COD,Returned,2024-07-17,,4,VISAYAS
ORD-0102,Rodrigo Magsaysay,rodrigo.magsaysay@outlook.com,Clothing,Jacket,3,1800.0,0.2,Cash on Delivery,Deliverd,2024-08-26,2024-08-30,4,Visayas
